         StartTime           LastTime        Dur   TotBytes  TotPkts     SrcBytes     DstBytes         Rate 
   15:31:07.568295    15:31:10.556782   2.988487        198        3          198            0     0.669235
   15:31:07.771700    15:31:10.771417   2.999717        198        3          198            0     0.666730
   15:31:07.795395    15:31:07.795395   0.000000         42        1           42            0     0.000000
   15:31:08.501101    15:31:08.501101   0.000000         98        1           98            0     0.000000
   15:31:08.657317    15:31:11.674510   3.017193        358        2          358            0     0.331434
   15:31:08.831320    15:31:08.850169   0.018849        126        2           60           66    53.053211
   15:31:09.282645    15:31:09.282645   0.000000         74        1           74            0     0.000000
   15:31:09.485414    15:31:09.485414   0.000000         90        1           90            0     0.000000
   15:31:09.485549    15:31:09.485549   0.000000         90        1           90            0     0.000000
   15:31:09.485581    15:31:09.485581   0.000000         90        1           90            0     0.000000
   15:31:09.485608    15:31:09.485608   0.000000         90        1           90            0     0.000000
   15:31:09.485640    15:31:09.485640   0.000000         90        1           90            0     0.000000
   15:31:09.485668    15:31:09.485668   0.000000         90        1           90            0     0.000000
   15:31:09.659314    15:31:09.659314   0.000000         74        1           74            0     0.000000
   15:31:09.670128    15:31:11.699479   2.029351        148        2          148            0     0.492768
   15:31:09.710655    15:31:09.823576   0.112921       3797       11         2880          917    88.557487
   15:31:10.963637    15:31:11.026054   0.062417        264        4          132          132    48.063828
   15:31:11.028956    15:31:11.028956   0.000000         74        1           74            0     0.000000
   15:31:11.500356    15:31:11.500356   0.000000         98        1           98            0     0.000000
   15:31:12.139548    15:31:12.159417   0.019869        186        2           78          108    50.329659
   15:31:12.261391    15:31:12.261467   0.000076         98        2           56           42 13157.895508
   15:31:12.832845    15:31:12.836525   0.003680        366        2           87          279   271.739136
   15:31:12.948014    15:31:12.948014   0.000000         74        1           74            0     0.000000
   15:31:12.967461    15:31:15.971723   3.004262        198        3          198            0     0.665721
   15:31:13.466635    15:31:13.466635   0.000000         66        1           66            0     0.000000
   15:31:13.482840    15:31:13.482840   0.000000         74        1           74            0     0.000000
   15:31:13.690726    15:31:13.710060   0.019334        209        2           82          127    51.722355
   15:31:13.701618    15:31:13.752787   0.051169         98        2           42           56    19.543083
   15:31:13.961127    15:31:14.223985   0.262858       2962       16         2294          668    57.065029
   15:31:14.077072    15:31:15.068362   0.991290        148        2          148            0     1.008787
   15:31:14.504971    15:31:14.504971   0.000000         98        1           98            0     0.000000
   15:31:14.560868    15:31:14.560868   0.000000         66        1           66            0     0.000000
   15:31:14.632885    15:31:17.907250   3.274365     494723      446         6368       488355   135.904221
   15:31:14.695902    15:31:14.695902   0.000000        179        1          179            0     0.000000
   15:31:14.772360    15:31:14.772360   0.000000         66        1           66            0     0.000000
   15:31:14.941256    15:31:19.247452   4.306196        695        5            0          695     0.928894
   15:31:15.108497    15:31:15.877263   0.768766     696552      688        18325       678227   893.639954
   15:31:15.185899    15:31:19.201069   4.015170        148        2          148            0     0.249055
   15:31:15.604077    15:31:15.971573   0.367496        244        4          112          132     8.163354
   15:31:15.651901    15:31:15.651901   0.000000         74        1           74            0     0.000000
   15:31:15.889820    15:31:15.889820   0.000000         42        1           42            0     0.000000
   15:31:16.259315    15:31:16.259315   0.000000         74        1           74            0     0.000000
   15:31:16.600813    15:31:16.600813   0.000000         74        1           74            0     0.000000
   15:31:17.147777    15:31:17.166465   0.018688        198        2           79          119    53.510273
   15:31:17.147994    15:31:17.166595   0.018601        187        2           74          113    53.760551
   15:31:17.205469    15:31:18.624111   1.418642       1252       10          523          729     6.344095
   15:31:17.502064    15:31:17.502064   0.000000         98        1           98            0     0.000000
   15:31:18.317069    15:31:18.886583   0.569514       1272       10          533          739    15.802948
   15:31:19.488008    15:31:19.488008   0.000000         90        1           90            0     0.000000
   15:31:19.488101    15:31:19.488101   0.000000         90        1           90            0     0.000000
   15:31:19.488141    15:31:19.488141   0.000000         90        1           90            0     0.000000
   15:31:19.488168    15:31:19.488168   0.000000         90        1           90            0     0.000000
   15:31:19.488196    15:31:19.488196   0.000000         90        1           90            0     0.000000
   15:31:19.488226    15:31:19.488226   0.000000         90        1           90            0     0.000000
   15:31:19.942103    15:31:23.597939   3.655836        317        2            0          317     0.273535
   15:31:19.981719    15:31:19.981719   0.000000         66        1           66            0     0.000000
   15:31:20.118151    15:31:23.153115   3.034964        868        4          868            0     0.988480
   15:31:20.502593    15:31:20.502593   0.000000         98        1           98            0     0.000000
   15:31:21.148654    15:31:21.148978   0.000324        326        2           83          243  3086.419922
   15:31:21.182166    15:31:21.182410   0.000244        350        2           71          279  4098.360840
   15:31:21.186486    15:31:21.186718   0.000232        326        2           83          243  4310.344727
   15:31:21.215377    15:31:25.241747   4.026370       6460        5         6460            0     0.993451
   15:31:21.215396    15:31:25.250775   4.035379       6460        5         6460            0     0.991233
   15:31:21.215549    15:31:21.628018   0.412469       8615       25         1790         6825    58.186192
   15:31:21.215553    15:31:26.043523   4.827970      30296       60        19579        10717    12.220457
   15:31:21.384056    15:31:21.626668   0.242612       6515       17         1127         5388    65.948921
   15:31:21.466515    15:31:21.466515   0.000000         66        1           66            0     0.000000
   15:31:21.781353    15:31:23.248665   1.467312        148        2          148            0     0.681518
   15:31:21.806869    15:31:21.806869   0.000000        167        1          167            0     0.000000
   15:31:22.557612    15:31:22.557612   0.000000         66        1           66            0     0.000000
   15:31:22.773648    15:31:22.773648   0.000000         66        1           66            0     0.000000
   15:31:23.272617    15:31:26.274499   3.001882        222        3          222            0     0.666249
   15:31:23.345282    15:31:23.345679   0.000397        188        2           86          102  2518.891602
   15:31:23.384638    15:31:27.374818   3.990180       6460        5         6460            0     1.002461
   15:31:23.384684    15:31:23.894093   0.509409      10348       27         1578         8770    51.039536
   15:31:23.384800    15:31:28.349217   4.964417      20447       71         6726        13721    14.100347
   15:31:23.384806    15:31:23.894151   0.509345      10292       25         1586         8706    47.119339
   15:31:23.388895    15:31:23.894408   0.505513       1140        8          401          739    13.847319
   15:31:23.544685    15:31:23.884875   0.340190        470        6          231          239    14.697669
   15:31:23.621759    15:31:26.619684   2.997925        222        3          222            0     0.667128
   15:31:23.904434    15:31:23.904721   0.000287        262        2           98          164  3484.320557
   15:31:23.916515    15:31:23.916805   0.000290        262        2           98          164  3448.275879
   15:31:23.932988    15:31:27.936844   4.003856       6460        5         6460            0     0.999037
   15:31:23.944818    15:31:24.176779   0.231961       8189       18         1817         6372    73.288185
   15:31:23.944868    15:31:27.944224   3.999356       6460        5         6460            0     1.000161
   15:31:23.944990    15:31:24.147532   0.202542       8125       18         1753         6372    83.933205
   15:31:23.945069    15:31:24.147437   0.202368       8125       18         1753         6372    84.005371
   15:31:25.456012    15:31:28.793446   3.337434     803611      757        27333       776278   226.521332
   15:31:25.979535    15:31:26.056903   0.077368        151        2           91           60    12.925241
   15:31:25.998811    15:31:26.036128   0.037317        398        6          205          193   133.987183
   15:31:25.999026    15:31:25.999339   0.000313        295        2           87          208  3194.888184
   15:31:26.016504    15:31:26.295271   0.278767      11509       21          917        10592    71.744507
   15:31:26.472298    15:31:30.670938   4.198640     167312      269        53589       113723    63.830196
   15:31:26.563260    15:31:28.045762   1.482502     127581      169        17506       110075   113.321938
   15:31:26.680592    15:31:26.683403   0.002811        208        2           78          130   355.745300
   15:31:26.710195    15:31:27.908822   1.198627       7504       21         2737         4767    16.685759
   15:31:26.818213    15:31:30.871146   4.052933       6460        5         6460            0     0.986940
   15:31:26.818442    15:31:31.785406   4.966964     394902      473        16510       378392    95.027870
   15:31:26.848246    15:31:26.852443   0.004197        376        2           75          301   238.265427
   15:31:26.916925    15:31:30.923491   4.006566       6460        5         6460            0     0.998361
   15:31:26.935532    15:31:26.936985   0.001453        227        2           85          142   688.231262
   15:31:26.974446    15:31:28.381403   1.406957     541342      505        21240       520102   358.219910
   15:31:26.974700    15:31:27.534044   0.559344      13043       32         2434        10609    55.422066
   15:31:26.974969    15:31:26.974969   0.000000        167        1          167            0     0.000000
   15:31:26.979263    15:31:26.979343   0.000080         98        2           56           42 12500.000000
   15:31:27.017899    15:31:31.042092   4.024193       6460        5         6460            0     0.993988
   15:31:27.029999    15:31:27.280490   0.250491        289        4          157          132    11.976479
   15:31:27.056493    15:31:29.076180   2.019687        412        4          412            0     1.485379
   15:31:27.064018    15:31:27.450458   0.386440        112        2          112            0     2.587724
   15:31:27.116612    15:31:27.116612   0.000000         74        1           74            0     0.000000
   15:31:27.209517    15:31:27.209517   0.000000         74        1           74            0     0.000000
   15:31:27.397245    15:31:27.573819   0.176574        273        2           93          180     5.663348
   15:31:27.416156    15:31:27.430696   0.014540        232        2           93          139    68.775795
   15:31:27.422032    15:31:32.421122   4.999090     730061      970        62216       667845   193.835266
   15:31:27.471871    15:31:27.477874   0.006003        247        2           76          171   166.583374
   15:31:27.476902    15:31:32.469465   4.992563    1392247     1451        47354      1344893   290.432007
   15:31:27.490486    15:31:30.506112   3.015626        198        3          198            0     0.663212
   15:31:27.944220    15:31:27.944666   0.000446        210        2           73          137  2242.152588
   15:31:27.988324    15:31:27.988324   0.000000         66        1           66            0     0.000000
   15:31:27.999921    15:31:29.079318   1.079397      78954      108         4552        74402    99.129425
   15:31:27.999923    15:31:31.992492   3.992569       6460        5         6460            0     1.001861
   15:31:28.051923    15:31:28.052593   0.000670        210        2           73          137  1492.537354
   15:31:28.051925    15:31:28.060485   0.008560        248        2           73          175   116.822433
   15:31:28.074860    15:31:28.327696   0.252836      11139       21         1197         9942    79.102661
   15:31:28.074862    15:31:28.327816   0.252954      11139       21         1197         9942    79.065758
   15:31:28.082569    15:31:31.078490   2.995921      36490       75         4439        32051    24.700253
   15:31:28.287851    15:31:28.287946   0.000095         98        2           56           42 10526.315430
   15:31:28.503790    15:31:28.503790   0.000000         98        1           98            0     0.000000
   15:31:28.893091    15:31:32.895101   4.002010       6460        5         6460            0     0.999498
   15:31:29.048765    15:31:29.762434   0.713669        215        2           73          142     1.401210
   15:31:29.101176    15:31:31.930350   2.829174      10599       32         1845         8754    10.957262
   15:31:29.106939    15:31:30.993291   1.886352       1404       12          599          805     5.831361
   15:31:29.107138    15:31:29.452005   0.344867       1206        9          467          739    23.197350
   15:31:29.134291    15:31:30.049682   0.915391       1694       15          585         1109    15.294010
   15:31:29.474562    15:31:29.474562   0.000000         90        1           90            0     0.000000
   15:31:29.474574    15:31:29.474574   0.000000         90        1           90            0     0.000000
   15:31:29.474657    15:31:29.474657   0.000000         90        1           90            0     0.000000
   15:31:29.474689    15:31:29.474689   0.000000         90        1           90            0     0.000000
   15:31:29.474713    15:31:29.474713   0.000000         90        1           90            0     0.000000
   15:31:29.474736    15:31:29.474736   0.000000         90        1           90            0     0.000000
   15:31:30.303686    15:31:30.303686   0.000000         74        1           74            0     0.000000
   15:31:30.505971    15:31:30.645621   0.139650       1252       10          523          729    64.446831
   15:31:30.626054    15:31:30.626054   0.000000         74        1           74            0     0.000000
   15:31:30.806490    15:31:30.879398   0.072908        162        2          108           54    13.715916
   15:31:30.819063    15:31:34.328387   3.509324     592325      744        35056       557269   211.721680
   15:31:30.860214    15:31:35.855860   4.995646     624633      615        26396       598237   122.907028
   15:31:30.871309    15:31:31.136720   0.265411       3433       12         2147         1286    41.445156
   15:31:30.871412    15:31:31.136975   0.265563       3337       12         2051         1286    41.421432
   15:31:31.425946    15:31:31.426376   0.000430        242        2           73          169  2325.581543
   15:31:31.464118    15:31:35.466332   4.002214       6460        5         6460            0     0.999447
   15:31:31.464122    15:31:32.511018   1.046896       4253       14         1049         3204    12.417662
   15:31:31.502520    15:31:31.502520   0.000000         98        1           98            0     0.000000
   15:31:31.685025    15:31:34.466134   2.781109      21991       33        13187         8804    11.506201
   15:31:32.109319    15:31:36.987865   4.878546       8519       26         7419         1100     5.124477
   15:31:32.303052    15:31:32.303052   0.000000        195        1            0          195     0.000000
   15:31:32.429047    15:31:37.399145   4.970098    1429408     1637        46808      1382600   329.168549
   15:31:32.496071    15:31:36.275459   3.779388     749703      827        26629       723074   218.553909
   15:31:32.888830    15:31:32.888830   0.000000        147        2           56           91     0.000000
   15:31:32.840879    15:31:33.022724   0.181845        126        2           60           66     5.499189
   15:31:32.851111    15:31:32.882853   0.031742        390        6          197          193   157.520004
   15:31:32.851258    15:31:32.851573   0.000315        295        2           87          208  3174.603027
   15:31:32.860826    15:31:32.989022   0.128196       4651       15          972         3679   109.207771
   15:31:34.189530    15:31:38.241121   4.051591     154883      191         6411       148472    46.895161
   15:31:34.189527    15:31:35.114001   0.924474      13690       38         1714        11976    40.022758
   15:31:34.252329    15:31:38.042453   3.790124       6247       30         1777         4470     7.651465
   15:31:34.491765    15:31:34.491765   0.000000         66        1           66            0     0.000000
   15:31:34.502313    15:31:34.502313   0.000000         98        1           98            0     0.000000
   15:31:34.923634    15:31:38.875334   3.951700       6460        5         6460            0     1.012223
   15:31:34.923849    15:31:38.879841   3.955992       6460        5         6460            0     1.011124
   15:31:35.870640    15:31:40.865372   4.994732     332285      317        10674       321611    63.266659
   15:31:35.904748    15:31:35.908520   0.003772        198        2           79          119   265.111328
   15:31:35.904890    15:31:35.908987   0.004097        232        2           79          153   244.081024
   15:31:35.907629    15:31:39.425521   3.517892     776104      874        27745       748359   248.159988
   15:31:35.925789    15:31:40.807007   4.881218      18568       27        16669         1899     5.326540
   15:31:35.928821    15:31:39.928951   4.000130       6460        5         6460            0     0.999967
   15:31:36.439976    15:31:36.440369   0.000393        366        2           79          287  2544.529297
   15:31:36.455683    15:31:41.395936   4.940253      95104      254        79015        16089    51.211956
   15:31:37.029101    15:31:40.962402   3.933301       6460        5         6460            0     1.016958
   15:31:37.033567    15:31:39.679176   2.645609     808178      966        44146       764032   364.755341
   15:31:37.085544    15:31:37.085544   0.000000        167        1          167            0     0.000000
   15:31:37.085549    15:31:42.030650   4.945101       4844       18         3009         1835     3.437746
   15:31:37.085735    15:31:42.030542   4.944807      13833       18        12777         1056     3.437950
   15:31:37.114300    15:31:42.026091   4.911791      44427      111        39344         5083    22.395090
   15:31:37.187559    15:31:37.210126   0.022567        515        6          153          362   221.562454
   15:31:37.315121    15:31:37.315121   0.000000         74        1           74            0     0.000000
   15:31:37.500873    15:31:39.686259   2.185386     382436      430        10703       371733   196.304001
   15:31:37.506965    15:31:37.506965   0.000000         98        1           98            0     0.000000
   15:31:37.644168    15:31:37.644168   0.000000         74        1           74            0     0.000000
   15:31:37.675062    15:31:41.685273   4.010211       6460        5         6460            0     0.997454
   15:31:37.732151    15:31:37.910373   0.178222        122        2           56           66     5.610980
   15:31:39.475323    15:31:39.475323   0.000000         90        1           90            0     0.000000
   15:31:39.475401    15:31:39.475401   0.000000         90        1           90            0     0.000000
   15:31:39.475437    15:31:39.475437   0.000000         90        1           90            0     0.000000
   15:31:39.475496    15:31:39.475496   0.000000         90        1           90            0     0.000000
   15:31:39.475564    15:31:39.475564   0.000000         90        1           90            0     0.000000
   15:31:39.475585    15:31:39.475585   0.000000         90        1           90            0     0.000000
   15:31:39.707551    15:31:43.717410   4.009859       5168        4         5168            0     0.748156
   15:31:39.734777    15:31:40.253510   0.518733       1804       10         1230          574    17.349966
   15:31:40.500207    15:31:40.500207   0.000000         98        1           98            0     0.000000
   15:31:40.602796    15:31:40.602796   0.000000         74        1           74            0     0.000000
   15:31:40.602910    15:31:40.602910   0.000000         74        1           74            0     0.000000
   15:31:40.878390    15:31:41.038776   0.160386     107172      105         2100       105072   648.435669
   15:31:41.070381    15:31:44.138550   3.068169    1925517     2126        64631      1860886   692.595459
   15:31:41.079932    15:31:44.292682   3.212750        126        3          126            0     0.622520
   15:31:41.104343    15:31:41.394986   0.290643       2157       13         1477          680    41.287766
   15:31:41.309891    15:31:41.309891   0.000000         74        1           74            0     0.000000
   15:31:41.462565    15:31:41.702858   0.240293       6795       19         5418         1377    74.908554
   15:31:41.839680    15:31:46.835540   4.995860     668530      668        24503       644027   133.510544
   15:31:42.138734    15:31:43.185822   1.047088      19363       57         2788        16575    53.481655
   15:31:42.138731    15:31:46.746601   4.607870     189506      226         7343       182163    48.829502
   15:31:42.263280    15:31:46.980577   4.717297       7520       33         5664         1856     6.783545
   15:31:42.310988    15:31:46.496341   4.185353      12319       24        10894         1425     5.495355
   15:31:42.435342    15:31:42.435342   0.000000         74        1           74            0     0.000000
   15:31:42.487715    15:31:42.487715   0.000000         66        1           66            0     0.000000
   15:31:42.607940    15:31:42.656599   0.048659        288        4          132          156    61.653549
   15:31:42.952110    15:31:43.182007   0.229897       1641        8         1227          414    30.448418
   15:31:43.507204    15:31:43.507204   0.000000         98        1           98            0     0.000000
   15:31:44.325873    15:31:44.325873   0.000000         74        1           74            0     0.000000
   15:31:44.365054    15:31:44.365054   0.000000         74        1           74            0     0.000000
   15:31:44.752692    15:31:44.752692   0.000000         74        1           74            0     0.000000
   15:31:45.609419    15:31:45.609419   0.000000       1466        1         1466            0     0.000000
   15:31:45.709936    15:31:45.709936   0.000000         74        1           74            0     0.000000
   15:31:45.709939    15:31:45.709939   0.000000         74        1           74            0     0.000000
   15:31:46.142405    15:31:46.142822   0.000417        262        2           98          164  2398.081543
   15:31:46.158950    15:31:46.352217   0.193267       8509       19         2071         6438    93.135399
   15:31:46.158967    15:31:46.965709   0.806742      13512       26         6077         7435    30.988842
   15:31:46.356812    15:31:46.356812   0.000000         74        1           74            0     0.000000
   15:31:46.508099    15:31:46.508099   0.000000         98        1           98            0     0.000000
   15:31:46.563244    15:31:50.148922   3.585678      15734       57         3699        12035    15.617687
   15:31:46.839773    15:31:49.267263   2.427490      15883       27         1796        14087    10.710651
   15:31:46.915803    15:31:50.936346   4.020543       6460        5         6460            0     0.994890
   15:31:46.993676    15:31:46.993676   0.000000         74        1           74            0     0.000000
   15:31:47.365159    15:31:50.524096   3.158937        222        3          222            0     0.633124
   15:31:48.133679    15:31:48.757063   0.623384     593088      543        12132       580956   869.448059
   15:31:48.392383    15:31:48.392383   0.000000         42        1           42            0     0.000000
   15:31:48.497770    15:31:48.503379   0.005609        247        2           76          171   178.284897
   15:31:48.521990    15:31:51.522451   3.000461        198        3          198            0     0.666564
   15:31:48.884955    15:31:49.394616   0.509661      14290       36        12659         1631    68.673096
   15:31:48.885371    15:31:53.874809   4.989438      84065      121         4153        79912    24.050804
   15:31:48.889691    15:31:52.258262   3.368571      99953      146        22706        77247    43.044960
   15:31:49.134664    15:31:49.134664   0.000000        103        1          103            0     0.000000
   15:31:49.134706    15:31:53.117192   3.982486       5168        4         5168            0     0.753298
   15:31:49.134918    15:31:53.130602   3.995684       6460        5         6460            0     1.001080
   15:31:49.143937    15:31:49.221372   0.077435       1013        3          596          417    25.828114
   15:31:49.144089    15:31:49.221218   0.077129       1013        3          596          417    25.930584
   15:31:49.236098    15:31:53.240917   4.004819       6460        5         6460            0     0.998797
   15:31:49.331263    15:31:49.331358   0.000095         98        2           56           42 10526.315430
   15:31:49.507381    15:31:50.133589   0.626208        510        7          246          264     9.581481
   15:31:49.393490    15:31:49.393576   0.000086         98        2           56           42 11627.907227
   15:31:49.429872    15:31:49.595959   0.166087       3053       12         1767         1286    66.230347
   15:31:49.473131    15:31:49.473131   0.000000         90        1           90            0     0.000000
   15:31:49.473145    15:31:49.473145   0.000000         90        1           90            0     0.000000
   15:31:49.473220    15:31:49.473220   0.000000         90        1           90            0     0.000000
   15:31:49.473257    15:31:49.473257   0.000000         90        1           90            0     0.000000
   15:31:49.473362    15:31:49.473362   0.000000         90        1           90            0     0.000000
   15:31:49.473390    15:31:49.473390   0.000000         90        1           90            0     0.000000
   15:31:49.498409    15:31:49.498409   0.000000         98        1           98            0     0.000000
   15:31:49.549775    15:31:49.549775   0.000000         74        1           74            0     0.000000
   15:31:49.596106    15:31:52.769942   3.173836        222        3          222            0     0.630152
   15:31:50.835041    15:31:50.835041   0.000000         74        1           74            0     0.000000
   15:31:51.345218    15:31:51.345218   0.000000         74        1           74            0     0.000000
   15:31:51.537819    15:31:55.338741   3.800922       6460        5         6460            0     1.052376
   15:31:51.679641    15:31:51.679641   0.000000         74        1           74            0     0.000000
   15:31:52.515831    15:31:54.708626   2.192795     194778      221         6102       188676   100.328575
   15:31:52.964768    15:31:53.194905   0.230137       1673        8         1259          414    30.416664
   15:31:53.527178    15:31:53.867731   0.340553        300        2          102          198     2.936401
   15:31:53.538926    15:31:53.878429   0.339503        259        2          102          157     2.945482
   15:31:53.690638    15:31:56.060203   2.369565       8039       56         4630         3409    23.211012
   15:31:53.881397    15:31:53.900118   0.018721        126        2           60           66    53.415951
   15:31:53.887489    15:31:54.615223   0.727734       3713       15          787         2926    19.237797
   15:31:53.895158    15:31:54.249814   0.354656      14495       24         2493        12002    64.851570
   15:31:54.591491    15:31:54.591491   0.000000         74        1           74            0     0.000000
   15:31:55.205572    15:31:55.223475   0.017903        122        2           56           66    55.856560
   15:31:55.520319    15:31:55.520319   0.000000         66        1           66            0     0.000000
   15:31:55.676611    15:31:58.665681   2.989070    2247357     2513        79991      2167366   840.395203
   15:31:55.768505    15:31:59.757447   3.988942       6460        5         6460            0     1.002772
   15:31:55.768695    15:32:00.722043   4.953348      14169       35        10617         3552     6.864044
   15:31:55.779098    15:31:59.654098   3.875000       8333       48         2183         6150    12.129032
   15:31:56.249319    15:31:56.249366   0.000047         98        2           56           42 21276.595703
   15:31:56.491739    15:31:56.491739   0.000000         42        1           42            0     0.000000
   15:31:56.840988    15:31:56.840988   0.000000         74        1           74            0     0.000000
   15:31:57.347171    15:31:57.970526   0.623355        510        7          246          264     9.625335
   15:31:57.416177    15:32:00.528140   3.111963        222        3          222            0     0.642681
   15:31:57.461120    15:32:00.465818   3.004698        836        4          836            0     0.998436
   15:31:57.522568    15:31:57.522568   0.000000         98        1           98            0     0.000000
   15:31:57.845911    15:31:57.918830   0.072919        162        2          108           54    13.713846
   15:31:58.357704    15:32:01.352761   2.995057        222        3          222            0     0.667767
   15:31:58.700270    15:32:01.711312   3.011042        222        3          222            0     0.664222
   15:31:59.118324    15:31:59.118713   0.000389        174        2           79           95  2570.694092
   15:31:59.149648    15:32:02.271940   3.122292        222        3          222            0     0.640555
   15:31:59.468798    15:31:59.468798   0.000000         90        1           90            0     0.000000
   15:31:59.468819    15:31:59.468819   0.000000         90        1           90            0     0.000000
   15:31:59.468902    15:31:59.468902   0.000000         90        1           90            0     0.000000
   15:31:59.468935    15:31:59.468935   0.000000         90        1           90            0     0.000000
   15:31:59.468965    15:31:59.468965   0.000000         90        1           90            0     0.000000
   15:31:59.481013    15:31:59.481013   0.000000         90        1           90            0     0.000000
   15:31:59.806752    15:32:02.913517   3.106765        222        3          222            0     0.643756
   15:32:00.503791    15:32:00.503791   0.000000         98        1           98            0     0.000000
   15:32:00.826369    15:32:01.876329   1.049960      42818       63         7844        34974    59.049866
   15:32:01.403131    15:32:04.512998   3.109867        222        3          222            0     0.643114
   15:32:01.894142    15:32:01.897814   0.003672        186        2           85          101   272.331146
   15:32:01.919374    15:32:05.928553   4.009179       6460        5         6460            0     0.997710
   15:32:01.919376    15:32:02.452903   0.533527      37093       58         2743        34350   106.836205
   15:32:01.919517    15:32:06.751738   4.832221     169774      195         6133       163641    40.147171
   15:32:01.922146    15:32:01.984162   0.062016       5734       13          507         5227   193.498459
   15:32:02.096596    15:32:02.100511   0.003915        200        2           75          125   255.427856
   15:32:02.096718    15:32:02.100342   0.003624        166        2           75           91   275.938202
   15:32:02.119778    15:32:07.116612   4.996834     643266      681        33196       610070   136.086182
   15:32:02.121059    15:32:02.669556   0.548497       5522       25         3340         2182    43.755936
   15:32:02.240344    15:32:02.405674   0.165330       1596        7         1135          461    36.291058
   15:32:02.243307    15:32:07.226286   4.982979      17025       22        15552         1473     4.214346
   15:32:03.471841    15:32:03.471928   0.000087         98        2           56           42 11494.252930
   15:32:03.505579    15:32:03.505579   0.000000         98        1           98            0     0.000000
   15:32:03.518793    15:32:03.518793   0.000000         66        1           66            0     0.000000
   15:32:03.525614    15:32:07.477453   3.951839    1556202     1701        66639      1489563   430.179474
   15:32:03.575599    15:32:07.565829   3.990230       6460        5         6460            0     1.002448
   15:32:03.575778    15:32:07.779766   4.203988      14496       25        12232         2264     5.708865
   15:32:04.095368    15:32:08.827737   4.732369      18519       61         5611        12908    12.678639
   15:32:04.125766    15:32:07.964331   3.838565      31118       92        26773         4345    23.706776
   15:32:04.633233    15:32:04.633233   0.000000         74        1           74            0     0.000000
   15:32:04.871908    15:32:05.322307   0.450399       2909       14          623         2286    28.863297
   15:32:04.916335    15:32:04.916335   0.000000         74        1           74            0     0.000000
   15:32:04.925464    15:32:08.032330   3.106866        222        3          222            0     0.643736
   15:32:05.385525    15:32:09.704738   4.319213     728488      803        31658       696830   185.681976
   15:32:05.453121    15:32:05.453121   0.000000         74        1           74            0     0.000000
   15:32:05.586277    15:32:05.602551   0.016274        166        2           75           91    61.447708
   15:32:05.682940    15:32:05.787963   0.105023        978        7          772          206    57.130344
   15:32:05.725173    15:32:05.725173   0.000000         74        1           74            0     0.000000
   15:32:06.311340    15:32:06.709789   0.398449      24256       49        18444         5812   120.467110
   15:32:06.362732    15:32:06.362732   0.000000         74        1           74            0     0.000000
   15:32:06.460130    15:32:10.493044   4.032914       6460        5         6460            0     0.991839
   15:32:06.505022    15:32:06.505022   0.000000         98        1           98            0     0.000000
   15:32:06.974353    15:32:07.256304   0.281951       2307       14         1690          617    46.107300
   15:32:06.990634    15:32:06.990634   0.000000         74        1           74            0     0.000000
   15:32:07.049920    15:32:09.007491   1.957571     598586      652        21825       576761   332.554993
   15:32:07.122313    15:32:07.477207   0.354894     497074      580        22118       474956  1631.473022
   15:32:07.449813    15:32:10.594719   3.144906        222        3          222            0     0.635949
   15:32:08.594706    15:32:08.594706   0.000000         74        1           74            0     0.000000
   15:32:08.802849    15:32:11.019392   2.216543       4149        7         3140         1009     2.706918
   15:32:08.975722    15:32:09.985577   1.009855       1918        8          394         1524     6.931688
   15:32:09.071086    15:32:09.071086   0.000000        103        1          103            0     0.000000
   15:32:09.419002    15:32:09.475124   0.056122       1780        5         1570          210    71.273293
   15:32:09.469002    15:32:09.469002   0.000000         90        1           90            0     0.000000
   15:32:09.469154    15:32:09.469154   0.000000         90        1           90            0     0.000000
   15:32:09.469186    15:32:09.469186   0.000000         90        1           90            0     0.000000
   15:32:09.469187    15:32:09.469187   0.000000         90        1           90            0     0.000000
   15:32:09.469242    15:32:09.469242   0.000000         90        1           90            0     0.000000
   15:32:09.476214    15:32:09.476214   0.000000         90        1           90            0     0.000000
   15:32:09.504236    15:32:09.504236   0.000000         98        1           98            0     0.000000
   15:32:09.523075    15:32:09.547735   0.024660        497        4          152          345   121.654495
   15:32:09.586191    15:32:12.588307   3.002116        198        3          198            0     0.666197
   15:32:09.721382    15:32:10.146591   0.425209      10452       24         9457          995    54.091049
   15:32:10.373285    15:32:10.373375   0.000090         98        2           56           42 11111.111328
   15:32:12.120046    15:32:12.120046   0.000000         74        1           74            0     0.000000
   15:32:12.374364    15:32:12.374364   0.000000         74        1           74            0     0.000000
   15:32:12.503113    15:32:12.503113   0.000000         98        1           98            0     0.000000
   15:32:12.719391    15:32:12.719391   0.000000         74        1           74            0     0.000000
   15:32:13.235062    15:32:13.235062   0.000000         74        1           74            0     0.000000
   15:32:13.235157    15:32:13.235157   0.000000         74        1           74            0     0.000000
   15:32:13.390781    15:32:13.409464   0.018683        126        2           60           66    53.524597
   15:32:14.120553    15:32:15.871172   1.750619       5551       36         2286         3265    19.992928
   15:32:14.240439    15:32:18.252503   4.012064       6460        5         6460            0     0.996993
   15:32:14.240626    15:32:14.324707   0.084081       1013        3          596          417    23.786587
   15:32:14.252810    15:32:14.324880   0.072070       1013        3          596          417    27.750797
   15:32:14.252885    15:32:14.408553   0.155668       1279        7          818          461    38.543568
   15:32:14.341117    15:32:18.350066   4.008949       6460        5         6460            0     0.997768
