frame.number,frame.time_epoch,tcp.analysis.ack_rtt,ip.src,ip.dst
"16152","1757510121.325924000","0.000031000","196.42.104.243","35.186.224.41"
"16158","1757510121.329644000","0.000040000","196.42.104.243","35.186.224.41"
"16159","1757510121.329715000","0.000110000","196.42.104.243","35.186.224.41"
"16186","1757510121.447241000","0.000040000","196.42.104.243","196.24.45.75"
"16188","1757510121.487864000","0.040663000","196.42.104.243","196.24.45.75"
"16217","1757510121.889296000","0.306171000","52.108.36.35","196.42.104.243"
"16218","1757510121.889918000","0.306189000","52.108.36.35","196.42.104.243"
"16220","1757510121.892335000","0.000014000","196.42.104.243","52.108.36.35"
"16230","1757510121.935036000","0.001769000","172.64.155.209","196.42.104.243"
"16231","1757510121.935062000","0.000026000","196.42.104.243","172.64.155.209"
"16235","1757510121.937623000","0.001904000","172.64.155.209","196.42.104.243"
"16243","1757510121.938840000","0.000009000","196.42.104.243","172.64.155.209"
"16244","1757510121.938999000","0.000168000","196.42.104.243","172.64.155.209"
"16247","1757510121.941554000","0.002064000","104.18.32.47","196.42.104.243"
"16248","1757510121.941571000","0.000017000","196.42.104.243","104.18.32.47"
"16250","1757510121.944588000","0.002537000","104.18.32.47","196.42.104.243"
"16252","1757510121.947630000","0.000014000","196.42.104.243","104.18.32.47"
"16256","1757510121.951581000","0.002783000","104.18.32.47","196.42.104.243"
"16257","1757510121.951581000","0.002345000","104.18.32.47","196.42.104.243"
"16260","1757510121.952011000","0.000430000","196.42.104.243","104.18.32.47"
"16261","1757510121.953973000","0.001962000","104.18.32.47","196.42.104.243"
"16267","1757510121.988654000","0.001094000","196.24.45.75","196.42.104.243"
"16271","1757510122.006107000","0.000031000","196.42.104.243","196.24.45.75"
"16272","1757510122.006120000","0.000044000","196.42.104.243","196.24.45.75"
"16274","1757510122.009308000","0.000031000","196.42.104.243","196.24.45.75"
"16276","1757510122.012765000","0.000019000","196.42.104.243","196.24.45.75"
"16279","1757510122.012804000","0.000010000","196.42.104.243","196.24.45.75"
"16280","1757510122.012808000","0.000014000","196.42.104.243","196.24.45.75"
"16282","1757510122.015493000","0.000019000","196.42.104.243","196.24.45.75"
"16284","1757510122.015512000","0.000005000","196.42.104.243","196.24.45.75"
"16287","1757510122.016479000","0.000013000","196.42.104.243","196.24.45.75"
"16292","1757510122.019889000","0.000031000","196.42.104.243","196.24.45.75"
"16294","1757510122.019904000","0.000003000","196.42.104.243","196.24.45.75"
"16296","1757510122.020280000","0.000007000","196.42.104.243","196.24.45.75"
"16298","1757510122.026453000","0.000013000","196.42.104.243","196.24.45.75"
"16301","1757510122.026510000","0.000010000","196.42.104.243","196.24.45.75"
"16302","1757510122.026514000","0.000014000","196.42.104.243","196.24.45.75"
"16304","1757510122.026528000","0.000003000","196.42.104.243","196.24.45.75"
"16307","1757510122.029217000","0.000018000","196.42.104.243","196.24.45.75"
"16308","1757510122.029230000","0.000031000","196.42.104.243","196.24.45.75"
"16330","1757510122.318088000","0.000182000","196.42.104.243","104.18.32.47"
"16338","1757510122.326573000","0.002192000","104.18.39.21","196.42.104.243"
"16339","1757510122.326598000","0.000025000","196.42.104.243","104.18.39.21"
"16343","1757510122.328812000","0.001492000","104.18.39.21","196.42.104.243"
"16345","1757510122.331406000","0.000030000","196.42.104.243","104.18.39.21"
"16348","1757510122.334313000","0.002236000","104.18.39.21","196.42.104.243"
"16349","1757510122.334352000","0.002003000","104.18.39.21","196.42.104.243"
"16350","1757510122.334802000","0.000450000","196.42.104.243","104.18.39.21"
"16352","1757510122.337042000","0.001739000","104.18.39.21","196.42.104.243"
"16353","1757510122.337070000","0.000028000","196.42.104.243","104.18.39.21"
"16355","1757510122.339645000","0.002047000","104.18.39.21","196.42.104.243"
"16357","1757510122.341430000","0.000031000","196.42.104.243","104.18.39.21"
"16362","1757510122.344465000","0.002246000","104.18.39.21","196.42.104.243"
"16363","1757510122.377477000","0.042675000","104.18.39.21","196.42.104.243"
"16376","1757510122.590890000","0.000072000","196.42.104.243","35.186.224.41"
"16377","1757510122.590917000","0.000099000","196.42.104.243","35.186.224.41"
"16378","1757510122.590923000","0.000105000","196.42.104.243","35.186.224.41"
"16379","1757510122.590930000","0.000112000","196.42.104.243","35.186.224.41"
"16384","1757510122.596647000","0.000038000","196.42.104.243","35.186.224.41"
"16385","1757510122.596663000","0.000054000","196.42.104.243","35.186.224.41"
"16386","1757510122.596669000","0.000060000","196.42.104.243","35.186.224.41"
"16387","1757510122.596674000","0.000065000","196.42.104.243","35.186.224.41"
"16389","1757510122.597410000","0.000018000","196.42.104.243","35.186.224.41"
"16394","1757510122.601240000","0.000033000","196.42.104.243","35.186.224.41"
"16395","1757510122.601255000","0.000048000","196.42.104.243","35.186.224.41"
"16396","1757510122.601261000","0.000054000","196.42.104.243","35.186.224.41"
"16397","1757510122.601266000","0.000059000","196.42.104.243","35.186.224.41"
"16401","1757510122.601828000","0.000013000","196.42.104.243","35.186.224.41"
"16402","1757510122.601837000","0.000022000","196.42.104.243","35.186.224.41"
"16403","1757510122.601853000","0.000038000","196.42.104.243","35.186.224.41"
"16406","1757510122.602392000","0.000014000","196.42.104.243","35.186.224.41"
"16410","1757510122.604808000","0.019735000","52.108.9.12","196.42.104.243"
"16412","1757510122.605400000","0.017456000","52.108.9.12","196.42.104.243"
"16417","1757510122.832462000","0.000052000","196.42.104.243","52.108.9.12"
"16418","1757510122.832472000","0.000062000","196.42.104.243","52.108.9.12"
"16421","1757510122.832573000","0.000027000","196.42.104.243","104.18.39.21"
"16424","1757510122.837360000","0.002097000","104.18.39.21","196.42.104.243"
"16435","1757510123.078877000","0.040273000","196.42.104.243","104.18.39.21"
"16456","1757510124.335937000","0.000070000","196.42.104.243","52.108.54.3"
"16458","1757510124.343468000","0.000052000","196.42.104.243","52.108.54.3"
"16460","1757510124.347752000","0.000035000","196.42.104.243","52.108.54.3"
"16515","1757510125.607295000","0.019167000","52.108.54.3","196.42.104.243"
"16518","1757510125.607382000","0.000087000","196.42.104.243","52.108.54.3"
"16519","1757510125.607418000","0.000123000","196.42.104.243","52.108.54.3"
"16520","1757510125.607429000","0.000134000","196.42.104.243","52.108.54.3"
"16524","1757510125.629239000","0.019304000","52.108.54.3","196.42.104.243"
"16526","1757510125.629240000","0.018148000","52.108.54.3","196.42.104.243"
"16527","1757510125.629916000","0.000676000","196.42.104.243","52.108.54.3"
"16531","1757510125.630356000","0.000279000","196.42.104.243","52.108.54.3"
"16532","1757510125.631009000","0.019010000","52.108.54.3","196.42.104.243"
"16534","1757510125.631421000","0.000411000","196.42.104.243","52.108.54.3"
"16544","1757510125.906837000","0.315743000","52.108.36.35","196.42.104.243"
"16545","1757510125.906837000","0.315252000","52.108.36.35","196.42.104.243"
"16547","1757510125.906889000","0.000052000","196.42.104.243","52.108.36.35"
"16550","1757510125.987332000","0.001416000","196.24.45.75","196.42.104.243"
"16553","1757510125.988031000","0.002025000","196.24.45.75","196.42.104.243"
"16605","1757510128.321990000","0.000310000","196.42.104.243","104.18.39.21"
"16606","1757510128.323901000","0.001911000","104.18.39.21","196.42.104.243"
"16617","1757510128.773033000","0.000495000","196.42.104.243","104.18.39.21"
"16618","1757510128.774610000","0.001577000","104.18.39.21","196.42.104.243"
"16628","1757510129.117152000","0.003422000","196.24.45.75","196.42.104.243"
"16629","1757510129.117164000","0.003742000","196.24.45.81","196.42.104.243"
"16630","1757510129.117172000","0.000020000","196.42.104.243","196.24.45.75"
"16631","1757510129.117181000","0.000017000","196.42.104.243","196.24.45.81"
"16634","1757510129.118412000","0.000017000","196.42.104.243","196.24.45.81"
"16637","1757510129.124414000","0.000021000","196.42.104.243","196.24.45.81"
"16638","1757510129.124426000","0.000033000","196.42.104.243","196.24.45.81"
"16640","1757510129.124464000","0.000008000","196.42.104.243","196.24.45.81"
"16642","1757510129.124480000","0.000004000","196.42.104.243","196.24.45.81"
"16645","1757510129.130263000","0.000026000","196.42.104.243","196.24.45.81"
"16647","1757510129.130329000","0.000011000","196.42.104.243","196.24.45.81"
"16649","1757510129.130443000","0.000017000","196.42.104.243","196.24.45.81"
"16652","1757510129.136381000","0.018773000","196.24.45.75","196.42.104.243"
"16654","1757510129.136421000","0.000040000","196.42.104.243","196.24.45.75"
"16656","1757510129.136454000","0.000029000","196.42.104.243","196.24.45.81"
"16658","1757510129.136538000","0.000015000","196.42.104.243","196.24.45.81"
"16661","1757510129.137944000","0.001126000","196.24.45.75","196.42.104.243"
"16663","1757510129.178893000","0.040338000","196.42.104.243","196.24.45.75"
"16683","1757510129.715542000","0.021983000","35.186.224.41","196.42.104.243"
"16689","1757510129.900546000","0.000094000","196.42.104.243","35.186.224.41"
"16698","1757510130.116294000","0.002620000","150.171.22.17","196.42.104.243"
"16700","1757510130.118630000","0.000044000","196.42.104.243","150.171.22.17"
"16705","1757510130.364905000","0.040742000","196.42.104.243","52.108.54.3"
"16739","1757510131.609754000","0.017197000","52.108.9.12","196.42.104.243"
"16747","1757510131.830085000","0.000049000","196.42.104.243","52.108.9.12"
"16773","1757510132.969662000","0.366939000","52.108.36.35","196.42.104.243"
"16774","1757510132.969663000","0.364899000","52.108.36.35","196.42.104.243"
"16775","1757510132.969776000","0.000113000","196.42.104.243","52.108.36.35"
"16780","1757510133.276928000","0.000173000","196.42.104.243","104.18.39.21"
"16781","1757510133.278857000","0.001929000","104.18.39.21","196.42.104.243"
"16796","1757510133.627494000","0.019358000","52.108.9.12","196.42.104.243"
"16798","1757510133.629097000","0.018428000","52.108.9.12","196.42.104.243"
"16801","1757510133.653593000","0.000079000","196.42.104.243","52.108.9.12"
"16802","1757510133.653627000","0.000112000","196.42.104.243","52.108.9.12"
"16805","1757510133.995969000","0.387258000","52.108.36.35","196.42.104.243"
"16808","1757510133.995970000","0.385332000","52.108.36.35","196.42.104.243"
"16811","1757510133.996122000","0.000152000","196.42.104.243","52.108.36.35"
"16820","1757510134.248521000","0.002850000","196.24.45.75","196.42.104.243"
"16821","1757510134.248522000","0.002764000","196.24.45.75","196.42.104.243"
"16845","1757510134.686566000","0.001556000","52.123.129.14","196.42.104.243"
"16846","1757510134.686586000","0.000020000","196.42.104.243","52.123.129.14"
"16849","1757510134.688900000","0.001583000","52.123.129.14","196.42.104.243"
"16851","1757510134.694697000","0.000030000","196.42.104.243","52.123.129.14"
"16857","1757510134.697828000","0.001459000","52.123.129.14","196.42.104.243"
"16858","1757510134.698322000","0.001600000","52.123.129.14","196.42.104.243"
"16860","1757510134.698727000","0.001937000","52.123.129.14","196.42.104.243"
"16862","1757510134.698727000","0.001630000","52.123.129.14","196.42.104.243"
"16863","1757510134.698914000","0.001162000","52.123.129.14","196.42.104.243"
"16864","1757510134.698973000","0.000246000","196.42.104.243","52.123.129.14"
"16865","1757510134.700089000","0.001116000","52.123.129.14","196.42.104.243"
"16869","1757510134.704055000","0.017518000","52.108.9.12","196.42.104.243"
"16871","1757510134.705256000","0.017797000","52.108.9.12","196.42.104.243"
"16879","1757510134.915858000","0.000032000","196.42.104.243","52.108.9.12"
"16880","1757510134.915871000","0.000045000","196.42.104.243","52.108.9.12"
"16884","1757510134.917359000","0.001595000","196.42.104.243","52.123.129.14"
"16885","1757510134.918959000","0.001600000","52.123.129.14","196.42.104.243"
"16886","1757510134.919565000","0.000606000","196.42.104.243","52.123.129.14"
"16888","1757510134.921021000","0.001456000","52.123.129.14","196.42.104.243"
"16889","1757510134.921173000","0.001276000","52.123.129.14","196.42.104.243"
"16891","1757510134.950720000","0.000723000","196.42.104.243","52.123.129.14"
"16892","1757510134.952593000","0.001873000","52.123.129.14","196.42.104.243"
"16897","1757510135.161046000","0.040298000","196.42.104.243","52.123.129.14"
"16899","1757510135.162879000","0.000113000","196.42.104.243","52.123.129.14"
"16995","1757510139.344170000","0.000028000","196.42.104.243","52.108.54.3"
"16999","1757510139.346130000","0.001680000","196.24.45.75","196.42.104.243"
"17000","1757510139.346156000","0.000026000","196.42.104.243","196.24.45.75"
"17003","1757510139.348257000","0.004330000","196.24.45.81","196.42.104.243"
"17004","1757510139.348277000","0.000020000","196.42.104.243","196.24.45.81"
"17006","1757510139.353779000","0.000025000","196.42.104.243","196.24.45.81"
"17008","1757510139.353820000","0.000007000","196.42.104.243","196.24.45.81"
"17011","1757510139.353870000","0.000017000","196.42.104.243","196.24.45.81"
"17014","1757510139.356150000","0.000019000","196.42.104.243","196.24.45.81"
"17015","1757510139.356162000","0.000031000","196.42.104.243","196.24.45.81"
"17017","1757510139.359874000","0.000025000","196.42.104.243","196.24.45.81"
"17019","1757510139.359900000","0.000007000","196.42.104.243","196.24.45.81"
"17022","1757510139.359935000","0.013150000","196.24.45.75","196.42.104.243"
"17024","1757510139.366571000","0.000035000","196.42.104.243","196.24.45.81"
"17026","1757510139.366646000","0.000012000","196.42.104.243","196.24.45.81"
"17032","1757510139.367636000","0.000030000","196.42.104.243","196.24.45.75"
"17033","1757510139.367648000","0.000030000","196.42.104.243","52.108.54.3"
"17034","1757510139.367659000","0.000041000","196.42.104.243","52.108.54.3"
"17036","1757510139.367692000","0.000021000","196.42.104.243","196.24.45.81"
"17038","1757510139.369469000","0.000988000","196.24.45.75","196.42.104.243"
"17051","1757510139.411125000","0.041093000","196.42.104.243","196.24.45.75"
"17114","1757510140.181191000","0.003603000","162.159.135.234","196.42.104.243"
"17120","1757510140.428450000","0.000097000","196.42.104.243","162.159.135.234"
"17166","1757510142.820805000","0.000098000","196.42.104.243","104.18.39.21"
"17168","1757510142.863904000","0.042714000","104.18.39.21","196.42.104.243"
"17207","1757510144.764079000","0.001168000","196.24.45.75","196.42.104.243"
"17210","1757510144.764431000","0.001440000","196.24.45.75","196.42.104.243"
"17217","1757510145.159930000","0.408269000","52.108.36.35","196.42.104.243"
"17219","1757510145.159931000","0.406311000","52.108.36.35","196.42.104.243"
"17220","1757510145.159972000","0.000041000","196.42.104.243","52.108.36.35"
"17242","1757510145.825357000","0.018738000","52.108.54.3","196.42.104.243"
"17243","1757510145.868161000","0.060185000","52.108.54.3","196.42.104.243"
"17257","1757510146.344408000","0.000093000","196.42.104.243","52.108.54.3"
"17291","1757510148.329314000","0.000125000","196.42.104.243","104.18.39.21"
"17292","1757510148.330980000","0.001666000","104.18.39.21","196.42.104.243"
"17304","1757510148.739214000","0.000338000","196.42.104.243","104.18.39.21"
"17305","1757510148.740955000","0.001741000","104.18.39.21","196.42.104.243"
"17317","1757510149.356994000","0.001837000","196.24.45.75","196.42.104.243"
"17318","1757510149.357042000","0.000048000","196.42.104.243","196.24.45.75"
"17319","1757510149.357662000","0.003167000","196.24.45.81","196.42.104.243"
"17321","1757510149.357739000","0.000077000","196.42.104.243","196.24.45.81"
"17323","1757510149.359139000","0.000020000","196.42.104.243","196.24.45.81"
"17326","1757510149.365141000","0.000034000","196.42.104.243","196.24.45.81"
"17328","1757510149.365197000","0.000011000","196.42.104.243","196.24.45.81"
"17331","1757510149.365260000","0.000021000","196.42.104.243","196.24.45.81"
"17332","1757510149.365272000","0.000020000","196.42.104.243","196.24.45.81"
"17335","1757510149.371153000","0.013437000","196.24.45.75","196.42.104.243"
"17337","1757510149.371244000","0.000036000","196.42.104.243","196.24.45.81"
"17339","1757510149.371290000","0.000009000","196.42.104.243","196.24.45.81"
"17342","1757510149.377572000","0.000040000","196.42.104.243","196.24.45.81"
"17343","1757510149.377588000","0.000055000","196.42.104.243","196.24.45.81"
"17347","1757510149.378996000","0.000026000","196.42.104.243","196.24.45.75"
"17349","1757510149.379043000","0.000025000","196.42.104.243","196.24.45.81"
"17351","1757510149.380735000","0.001052000","196.24.45.75","196.42.104.243"
"17353","1757510149.422858000","0.040709000","196.42.104.243","196.24.45.75"
"17378","1757510149.881681000","0.018760000","52.108.9.12","196.42.104.243"
"17380","1757510149.882931000","0.017943000","52.108.9.12","196.42.104.243"
"17383","1757510149.911067000","0.000062000","196.42.104.243","52.108.9.12"
"17384","1757510149.911083000","0.000077000","196.42.104.243","52.108.9.12"
"17394","1757510150.276737000","0.413396000","52.108.36.35","196.42.104.243"
"17395","1757510150.276738000","0.411764000","52.108.36.35","196.42.104.243"
"17397","1757510150.276897000","0.000159000","196.42.104.243","52.108.36.35"
"17451","1757510151.710138000","0.000037000","196.42.104.243","35.186.224.41"
"17454","1757510151.710156000","0.000055000","196.42.104.243","35.186.224.41"
"17455","1757510151.710163000","0.000062000","196.42.104.243","35.186.224.41"
"17456","1757510151.710168000","0.000067000","196.42.104.243","35.186.224.41"
"17457","1757510151.710173000","0.000072000","196.42.104.243","35.186.224.41"
"17458","1757510151.710177000","0.000076000","196.42.104.243","35.186.224.41"
"17462","1757510151.710211000","0.000007000","196.42.104.243","35.186.224.41"
"17463","1757510151.710216000","0.000012000","196.42.104.243","35.186.224.41"
"17464","1757510151.710221000","0.000017000","196.42.104.243","35.186.224.41"
"17470","1757510151.711199000","0.000017000","196.42.104.243","35.186.224.41"
"17471","1757510151.711210000","0.000028000","196.42.104.243","35.186.224.41"
"17472","1757510151.711215000","0.000033000","196.42.104.243","35.186.224.41"
"17473","1757510151.711220000","0.000038000","196.42.104.243","35.186.224.41"
"17475","1757510151.711232000","0.000004000","196.42.104.243","35.186.224.41"
"17484","1757510152.219604000","0.336791000","52.108.36.35","196.42.104.243"
"17485","1757510152.219605000","0.334927000","52.108.36.35","196.42.104.243"
"17487","1757510152.219673000","0.000068000","196.42.104.243","52.108.36.35"
"17494","1757510152.527989000","0.000215000","196.42.104.243","34.107.243.93"
"17511","1757510153.294958000","0.000451000","196.42.104.243","104.18.39.21"
"17512","1757510153.296981000","0.002023000","104.18.39.21","196.42.104.243"
"17543","1757510154.382302000","0.001436000","196.24.45.75","196.42.104.243"
"17544","1757510154.385441000","0.004534000","196.24.45.75","196.42.104.243"
"17574","1757510155.358157000","0.363154000","52.108.36.35","196.42.104.243"
"17575","1757510155.358265000","0.000108000","196.42.104.243","52.108.36.35"
"17577","1757510155.358464000","0.000064000","196.42.104.243","52.108.54.3"
"17581","1757510155.367234000","0.000076000","196.42.104.243","52.108.54.3"
"17583","1757510155.372585000","0.000063000","196.42.104.243","52.108.54.3"
"17589","1757510155.399338000","0.017850000","35.186.224.26","196.42.104.243"
"17591","1757510155.399524000","0.000184000","196.42.104.243","35.186.224.26"
"17593","1757510155.497207000","0.017098000","52.108.9.12","196.42.104.243"
"17600","1757510155.508485000","0.000049000","196.42.104.243","52.108.9.12"
"17601","1757510155.508511000","0.000075000","196.42.104.243","52.108.9.12"
"17602","1757510155.508519000","0.000083000","196.42.104.243","52.108.9.12"
"17603","1757510155.706671000","0.345281000","52.108.36.35","196.42.104.243"
"17604","1757510155.706671000","0.344596000","52.108.36.35","196.42.104.243"
"17605","1757510155.746859000","0.040188000","196.42.104.243","52.108.36.35"
"17622","1757510156.360289000","0.345752000","52.108.36.35","196.42.104.243"
"17624","1757510156.360356000","0.000067000","196.42.104.243","52.108.36.35"
"17630","1757510156.531062000","0.020921000","34.36.137.203","196.42.104.243"
"17631","1757510156.531122000","0.000060000","196.42.104.243","34.36.137.203"
"17661","1757510157.556354000","0.018136000","34.107.243.93","196.42.104.243"
"17662","1757510157.556461000","0.000107000","196.42.104.243","34.107.243.93"
"17664","1757510157.560379000","0.001660000","34.107.243.93","196.42.104.243"
"17669","1757510157.751950000","0.000036000","196.42.104.243","34.107.243.93"
"17672","1757510157.770159000","0.017683000","34.107.243.93","196.42.104.243"
"17673","1757510157.770553000","0.017823000","34.107.243.93","196.42.104.243"
"17675","1757510157.771643000","0.000422000","196.42.104.243","34.107.243.93"
"17678","1757510157.790174000","0.018080000","34.107.243.93","196.42.104.243"
"17679","1757510157.790212000","0.000038000","196.42.104.243","34.107.243.93"
"17681","1757510157.791991000","0.001143000","34.107.243.93","196.42.104.243"
"17682","1757510157.794318000","0.022675000","34.107.243.93","196.42.104.243"
"17683","1757510157.811866000","0.040160000","196.42.104.243","34.107.243.93"
"17690","1757510158.056242000","0.000092000","196.42.104.243","34.107.243.93"
"17693","1757510158.076006000","0.017841000","34.107.243.93","196.42.104.243"
"17694","1757510158.076927000","0.018017000","34.107.243.93","196.42.104.243"
"17699","1757510158.362935000","0.001992000","196.42.104.243","34.107.243.93"
"17701","1757510158.380727000","0.017792000","34.107.243.93","196.42.104.243"
"17711","1757510158.682000000","0.001305000","151.101.225.91","196.42.104.243"
"17712","1757510158.682099000","0.000099000","196.42.104.243","151.101.225.91"
"17714","1757510158.684069000","0.001633000","151.101.225.91","196.42.104.243"
"17716","1757510158.687000000","0.000055000","196.42.104.243","151.101.225.91"
"17718","1757510158.690784000","0.001514000","151.101.225.91","196.42.104.243"
"17720","1757510158.692350000","0.000966000","196.42.104.243","151.101.225.91"
"17721","1757510158.693673000","0.001323000","151.101.225.91","196.42.104.243"
"17723","1757510158.693796000","0.000123000","196.42.104.243","151.101.225.91"
"17724","1757510158.694942000","0.001146000","151.101.225.91","196.42.104.243"
"17725","1757510158.711864000","0.040075000","196.42.104.243","34.107.243.93"
"17743","1757510159.363986000","0.001273000","196.24.45.75","196.42.104.243"
"17744","1757510159.364024000","0.000038000","196.42.104.243","196.24.45.75"
"17746","1757510159.364782000","0.002473000","196.24.45.81","196.42.104.243"
"17747","1757510159.364797000","0.000015000","196.42.104.243","196.24.45.81"
"17749","1757510159.368325000","0.000025000","196.42.104.243","196.24.45.81"
"17751","1757510159.368352000","0.000006000","196.42.104.243","196.24.45.81"
"17754","1757510159.374205000","0.000020000","196.42.104.243","196.24.45.81"
"17756","1757510159.374261000","0.000011000","196.42.104.243","196.24.45.81"
"17758","1757510159.374277000","0.000006000","196.42.104.243","196.24.45.81"
"17760","1757510159.380028000","0.000023000","196.42.104.243","196.24.45.81"
"17763","1757510159.380063000","0.015334000","196.24.45.75","196.42.104.243"
"17765","1757510159.380084000","0.000021000","196.42.104.243","196.24.45.81"
"17768","1757510159.384665000","0.000033000","196.42.104.243","196.24.45.81"
"17770","1757510159.384688000","0.000007000","196.42.104.243","196.24.45.75"
"17775","1757510159.387619000","0.001848000","196.24.45.75","196.42.104.243"
"17777","1757510159.428863000","0.040667000","196.42.104.243","196.24.45.75"
"17789","1757510159.921314000","0.019153000","35.186.224.41","196.42.104.243"
"17790","1757510159.934193000","0.017267000","52.108.9.12","196.42.104.243"
"17791","1757510159.934193000","0.017235000","52.108.9.12","196.42.104.243"
"17795","1757510160.111650000","0.000055000","196.42.104.243","35.186.224.41"
"17797","1757510160.156867000","0.000066000","196.42.104.243","52.108.9.12"
"17858","1757510162.359430000","0.000099000","196.42.104.243","52.108.54.3"
"17874","1757510162.869542000","0.000790000","196.42.104.243","104.18.39.21"
"17875","1757510162.871164000","0.001622000","104.18.39.21","196.42.104.243"
"17894","1757510163.436970000","0.309388000","52.108.36.35","196.42.104.243"
"17895","1757510163.437031000","0.000061000","196.42.104.243","52.108.36.35"
"17906","1757510163.790888000","0.352180000","52.108.36.35","196.42.104.243"
"17907","1757510163.790889000","0.351655000","52.108.36.35","196.42.104.243"
"17909","1757510163.832028000","0.041139000","196.42.104.243","52.108.36.35"
"17927","1757510164.437610000","0.306846000","52.108.36.35","196.42.104.243"
"17928","1757510164.438691000","0.307051000","52.108.36.35","196.42.104.243"
"17930","1757510164.439265000","0.000056000","196.42.104.243","52.108.36.35"
"17939","1757510164.806234000","0.002560000","196.24.45.75","196.42.104.243"
"17940","1757510164.806907000","0.003200000","196.24.45.75","196.42.104.243"
"17979","1757510166.219598000","0.018277000","52.108.54.3","196.42.104.243"
"17981","1757510166.273700000","0.071359000","52.108.54.3","196.42.104.243"
"18066","1757510168.296612000","0.000538000","196.42.104.243","104.18.39.21"
"18067","1757510168.298197000","0.001585000","104.18.39.21","196.42.104.243"
"18078","1757510168.706248000","0.000186000","196.42.104.243","104.18.39.21"
"18079","1757510168.708026000","0.001778000","104.18.39.21","196.42.104.243"
"18091","1757510169.104603000","0.002625000","196.24.45.75","196.42.104.243"
"18092","1757510169.104651000","0.000048000","196.42.104.243","196.24.45.75"
"18094","1757510169.107018000","0.001687000","196.24.45.75","196.42.104.243"
"18095","1757510169.107033000","0.005511000","196.24.45.81","196.42.104.243"
"18096","1757510169.107059000","0.000026000","196.42.104.243","196.24.45.81"
"18098","1757510169.108761000","0.000022000","196.42.104.243","196.24.45.81"
"18101","1757510169.114723000","0.000030000","196.42.104.243","196.24.45.81"
"18102","1757510169.114737000","0.000043000","196.42.104.243","196.24.45.81"
"18104","1757510169.114796000","0.000014000","196.42.104.243","196.24.45.81"
"18107","1757510169.120620000","0.000040000","196.42.104.243","196.24.45.81"
"18108","1757510169.120640000","0.000060000","196.42.104.243","196.24.45.81"
"18110","1757510169.120678000","0.000010000","196.42.104.243","196.24.45.81"
"18112","1757510169.126473000","0.000042000","196.42.104.243","196.24.45.75"
"18114","1757510169.126627000","0.000046000","196.42.104.243","196.24.45.81"
"18116","1757510169.128657000","0.001106000","196.24.45.75","196.42.104.243"
"18118","1757510169.169987000","0.040535000","196.42.104.243","196.24.45.75"
"18136","1757510170.120389000","0.018682000","192.178.54.78","196.42.104.243"
"18137","1757510170.120424000","0.000035000","196.42.104.243","192.178.54.78"
"18178","1757510171.379087000","0.000064000","196.42.104.243","52.108.54.3"
"18180","1757510171.386558000","0.000043000","196.42.104.243","52.108.54.3"
"18183","1757510171.392681000","0.000049000","196.42.104.243","52.108.54.3"
"18211","1757510171.922121000","0.184034000","142.250.110.84","196.42.104.243"
"18212","1757510171.922227000","0.000106000","196.42.104.243","142.250.110.84"
"18215","1757510171.925028000","0.001410000","142.250.110.84","196.42.104.243"
"18216","1757510171.925130000","0.000760000","142.250.110.84","196.42.104.243"
"18238","1757510172.415734000","0.018764000","52.108.9.12","196.42.104.243"
"18239","1757510172.415734000","0.017902000","52.108.9.12","196.42.104.243"
"18242","1757510172.450121000","0.000051000","196.42.104.243","52.108.9.12"
"18243","1757510172.450142000","0.000072000","196.42.104.243","52.108.9.12"
"18248","1757510172.801667000","0.403065000","52.108.36.35","196.42.104.243"
"18253","1757510172.801699000","0.000032000","196.42.104.243","52.108.36.35"
"18260","1757510173.215889000","0.413089000","52.108.36.35","196.42.104.243"
"18261","1757510173.215889000","0.412300000","52.108.36.35","196.42.104.243"
"18263","1757510173.216615000","0.000735000","196.42.104.243","104.18.39.21"
"18264","1757510173.219041000","0.002426000","104.18.39.21","196.42.104.243"
"18265","1757510173.256984000","0.041094000","196.42.104.243","52.108.36.35"
"18282","1757510174.321034000","0.002872000","196.24.45.75","196.42.104.243"
"18283","1757510174.321621000","0.003384000","196.24.45.75","196.42.104.243"
"18307","1757510174.746353000","0.018883000","52.108.9.12","196.42.104.243"
"18308","1757510174.746353000","0.018819000","52.108.9.12","196.42.104.243"
"18317","1757510175.054982000","0.000034000","196.42.104.243","52.108.9.12"
"18342","1757510175.771006000","0.366406000","52.108.36.35","196.42.104.243"
"18343","1757510175.771007000","0.365649000","52.108.36.35","196.42.104.243"
"18345","1757510175.771082000","0.000075000","196.42.104.243","52.108.36.35"
"18373","1757510177.307103000","0.000067000","196.42.104.243","52.108.54.3"
"18431","1757510179.380214000","0.002558000","196.24.45.75","196.42.104.243"
"18432","1757510179.380252000","0.000038000","196.42.104.243","196.24.45.75"
"18434","1757510179.382219000","0.001219000","196.24.45.75","196.42.104.243"
"18435","1757510179.383704000","0.006470000","196.24.45.81","196.42.104.243"
"18436","1757510179.383743000","0.000039000","196.42.104.243","196.24.45.81"
"18438","1757510179.383856000","0.000010000","196.42.104.243","196.24.45.75"
"18442","1757510179.385785000","0.000022000","196.42.104.243","196.24.45.81"
"18444","1757510179.391507000","0.000034000","196.42.104.243","196.24.45.81"
"18446","1757510179.391555000","0.000010000","196.42.104.243","196.24.45.81"
"18448","1757510179.391604000","0.000009000","196.42.104.243","196.24.45.81"
