frame.time_epoch,tcp.analysis.ack_rtt,ip.src,ip.dst
"1757710222.138919670","0.000031100","196.42.104.243","87.248.114.11"
"1757710222.424256451","0.151940324","87.248.114.11","196.42.104.243"
"1757710222.438447486","0.151743742","87.248.114.11","196.42.104.243"
"1757710222.445406512","0.000034530","196.42.104.243","87.248.114.11"
"1757710222.458801189","0.000029991","196.42.104.243","87.248.114.11"
"1757710223.818466831","0.170606893","87.248.114.12","196.42.104.243"
"1757710223.846603369","0.000014712","196.42.104.243","87.248.114.12"
"1757710223.968431829","0.174514071","87.248.114.12","196.42.104.243"
"1757710223.968433299","0.174925828","87.248.114.12","196.42.104.243"
"1757710223.968478368","0.000046539","196.42.104.243","87.248.114.12"
"1757710223.968488766","0.000055467","196.42.104.243","87.248.114.12"
"1757710223.969951622","0.176529822","87.248.114.12","196.42.104.243"
"1757710223.970014177","0.000062555","196.42.104.243","87.248.114.12"
"1757710223.970209539","0.000256886","196.42.104.243","87.248.114.12"
"1757710223.971428100","0.000127923","196.42.104.243","87.248.114.12"
"1757710223.972272077","0.002379317","87.248.114.12","196.42.104.243"
"1757710223.972274092","0.002924060","87.248.114.12","196.42.104.243"
"1757710223.980418306","0.149355734","87.248.114.12","196.42.104.243"
"1757710224.002361837","0.000179558","196.42.104.243","87.248.114.12"
"1757710224.004588957","0.149479796","87.248.114.12","196.42.104.243"
"1757710224.049735484","0.149618578","87.248.114.12","196.42.104.243"
"1757710224.059286171","0.149381268","87.248.114.12","196.42.104.243"
"1757710224.117237407","0.190463062","87.248.114.12","196.42.104.243"
"1757710224.121274726","0.151260549","87.248.114.12","196.42.104.243"
"1757710224.121430213","0.000155487","196.42.104.243","87.248.114.12"
"1757710224.123239532","0.000037151","196.42.104.243","87.248.114.12"
"1757710224.123254347","0.000031150","196.42.104.243","87.248.114.12"
"1757710224.123266030","0.000063539","196.42.104.243","87.248.114.12"
"1757710224.123309777","0.000107252","196.42.104.243","87.248.114.12"
"1757710224.129888467","0.149392072","87.248.114.12","196.42.104.243"
"1757710224.146562429","0.149966218","87.248.114.12","196.42.104.243"
"1757710224.152761265","0.000046132","196.42.104.243","87.248.114.12"
"1757710224.194297846","0.189669873","87.248.114.12","196.42.104.243"
"1757710224.290056935","0.000221273","196.42.104.243","87.248.114.12"
"1757710224.295462313","0.000055569","196.42.104.243","87.248.114.12"
"1757710224.295621732","0.000110839","196.42.104.243","87.248.114.12"
"1757710224.300894408","0.176811723","87.248.114.12","196.42.104.243"
"1757710224.300894927","0.175744566","87.248.114.12","196.42.104.243"
"1757710224.300929718","0.176150275","87.248.114.12","196.42.104.243"
"1757710224.300930002","0.175435095","87.248.114.12","196.42.104.243"
"1757710224.300986958","0.000056894","196.42.104.243","87.248.114.12"
"1757710224.301547030","0.000652076","196.42.104.243","87.248.114.12"
"1757710224.302235609","0.001305576","196.42.104.243","87.248.114.12"
"1757710224.324856453","0.000040221","196.42.104.243","87.248.114.12"
"1757710224.324995031","0.000178555","196.42.104.243","87.248.114.12"
"1757710224.450866909","0.000037558","196.42.104.243","87.248.114.12"
"1757710224.454666877","0.000238483","196.42.104.243","87.248.114.12"
"1757710224.457530843","0.000081542","196.42.104.243","87.248.114.12"
"1757710224.457884632","0.000434439","196.42.104.243","87.248.114.12"
"1757710224.458992223","0.000055998","196.42.104.243","87.248.114.12"
"1757710224.482419741","0.000148756","196.42.104.243","87.248.114.12"
"1757710224.483376057","0.000032988","196.42.104.243","87.248.114.12"
"1757710224.601578399","0.000034368","196.42.104.243","87.248.114.12"
"1757710224.601828338","0.000283999","196.42.104.243","87.248.114.12"
"1757710224.607613380","0.000037881","196.42.104.243","87.248.114.12"
"1757710224.613388080","0.000232343","196.42.104.243","87.248.114.12"
"1757710224.618886741","0.000056962","196.42.104.243","87.248.114.12"
"1757710224.619020401","0.000051811","196.42.104.243","87.248.114.12"
"1757710224.619082271","0.000085588","196.42.104.243","87.248.114.12"
"1757710224.621515697","0.000047620","196.42.104.243","87.248.114.12"
"1757710224.633323039","0.000198198","196.42.104.243","87.248.114.12"
"1757710224.636797904","0.000276200","196.42.104.243","87.248.114.12"
"1757710224.639790347","0.000054319","196.42.104.243","87.248.114.12"
"1757710224.751611192","0.000039100","196.42.104.243","87.248.114.12"
"1757710224.753586979","0.000111523","196.42.104.243","87.248.114.12"
"1757710224.757644462","0.000035903","196.42.104.243","87.248.114.12"
"1757710224.758991537","0.000067485","196.42.104.243","87.248.114.12"
"1757710224.768794476","0.000038402","196.42.104.243","87.248.114.12"
"1757710224.772541611","0.000240948","196.42.104.243","87.248.114.12"
"1757710224.778355470","0.000052464","196.42.104.243","87.248.114.12"
"1757710224.778564200","0.000126266","196.42.104.243","87.248.114.12"
"1757710224.784469655","0.000028966","196.42.104.243","87.248.114.12"
"1757710224.784616124","0.000073248","196.42.104.243","87.248.114.12"
"1757710224.790450964","0.000059916","196.42.104.243","87.248.114.12"
"1757710224.790612438","0.000116266","196.42.104.243","87.248.114.12"
"1757710224.796231982","0.000054889","196.42.104.243","87.248.114.12"
"1757710224.796272034","0.167119788","87.248.114.12","196.42.104.243"
"1757710224.796375163","0.000078041","196.42.104.243","87.248.114.12"
"1757710224.802435238","0.000053628","196.42.104.243","87.248.114.12"
"1757710224.802989514","0.000478037","196.42.104.243","87.248.114.12"
"1757710224.808710617","0.000048317","196.42.104.243","87.248.114.12"
"1757710224.808874986","0.000091289","196.42.104.243","87.248.114.12"
"1757710224.851230314","0.041784578","196.42.104.243","87.248.114.12"
"1757710224.904128467","0.000231224","196.42.104.243","87.248.114.12"
"1757710224.907641735","0.000143776","196.42.104.243","87.248.114.12"
"1757710224.911113171","0.000049724","196.42.104.243","87.248.114.12"
"1757710224.911296094","0.000149098","196.42.104.243","87.248.114.12"
"1757710224.912791145","0.000027439","196.42.104.243","87.248.114.12"
"1757710224.912885351","0.000121549","196.42.104.243","87.248.114.12"
"1757710224.922681786","0.000044066","196.42.104.243","87.248.114.12"
"1757710224.928440195","0.000019220","196.42.104.243","87.248.114.12"
"1757710224.934518395","0.000036917","196.42.104.243","87.248.114.12"
"1757710224.934613401","0.000131690","196.42.104.243","87.248.114.12"
"1757710224.934895518","0.000223524","196.42.104.243","87.248.114.12"
"1757710224.937855312","0.000051562","196.42.104.243","87.248.114.12"
"1757710224.946142287","0.000044528","196.42.104.243","87.248.114.12"
"1757710224.952359263","0.000123963","196.42.104.243","87.248.114.12"
"1757710224.952412397","0.000079012","196.42.104.243","87.248.114.12"
"1757710224.954944413","0.000059288","196.42.104.243","87.248.114.12"
"1757710224.955104728","0.000111448","196.42.104.243","87.248.114.12"
"1757710225.662341933","0.150733824","87.248.114.12","196.42.104.243"
"1757710225.662392599","0.000050666","196.42.104.243","87.248.114.12"
"1757710225.664104781","0.152587576","87.248.114.12","196.42.104.243"
"1757710225.664139132","0.000034351","196.42.104.243","87.248.114.12"
"1757710225.666517253","0.001494358","87.248.114.12","196.42.104.243"
"1757710225.817673505","0.000024035","196.42.104.243","87.248.114.12"
"1757710225.970707720","0.149867006","87.248.114.12","196.42.104.243"
"1757710225.971154498","0.000446533","196.42.104.243","87.248.114.12"
"1757710225.972398207","0.149741866","87.248.114.12","196.42.104.243"
"1757710227.182465914","0.179473789","87.248.114.12","196.42.104.243"
"1757710227.182508746","0.000042832","196.42.104.243","87.248.114.12"
"1757710227.182527145","0.000060786","196.42.104.243","87.248.114.12"
"1757710229.046003198","0.149617733","87.248.114.12","196.42.104.243"
"1757710229.073208339","0.000073697","196.42.104.243","87.248.114.12"
"1757710229.584733804","0.149657973","87.248.114.12","196.42.104.243"
"1757710229.613637798","0.000038576","196.42.104.243","87.248.114.12"
"1757710229.674828837","0.185219572","87.248.114.12","196.42.104.243"
"1757710229.674877118","0.000048281","196.42.104.243","87.248.114.12"
"1757710231.505084922","0.149627345","87.248.114.12","196.42.104.243"
"1757710231.534523825","0.000028240","196.42.104.243","87.248.114.12"
"1757710231.803165850","0.149601536","87.248.114.12","196.42.104.243"
"1757710231.829914649","0.000036351","196.42.104.243","87.248.114.12"
"1757710231.829938608","0.000059898","196.42.104.243","87.248.114.12"
"1757710231.876980529","0.174543265","87.248.114.12","196.42.104.243"
"1757710231.877015630","0.000035101","196.42.104.243","87.248.114.12"
"1757710232.122913451","0.150030915","87.248.114.12","196.42.104.243"
"1757710232.141179420","0.149519063","87.248.114.12","196.42.104.243"
"1757710232.141205245","0.000025825","196.42.104.243","87.248.114.12"
"1757710232.141694887","0.149958919","87.248.114.12","196.42.104.243"
"1757710232.141714121","0.000019234","196.42.104.243","87.248.114.12"
"1757710232.141889602","0.149840184","87.248.114.12","196.42.104.243"
"1757710232.143752012","0.001474858","87.248.114.12","196.42.104.243"
"1757710232.144241495","0.001193163","87.248.114.12","196.42.104.243"
"1757710232.148673948","0.000028004","196.42.104.243","87.248.114.12"
"1757710232.176608235","0.000039367","196.42.104.243","87.248.114.12"
"1757710232.294334136","0.000051600","196.42.104.243","87.248.114.12"
"1757710232.294350150","0.000067282","196.42.104.243","87.248.114.12"
"1757710232.295332293","0.000026229","196.42.104.243","87.248.114.12"
"1757710232.295344209","0.000037902","196.42.104.243","87.248.114.12"
"1757710232.447430849","0.150297091","87.248.114.12","196.42.104.243"
"1757710232.447860445","0.150040196","87.248.114.12","196.42.104.243"
"1757710232.447966638","0.149740218","87.248.114.12","196.42.104.243"
"1757710232.448218856","0.000252000","196.42.104.243","87.248.114.12"
"1757710232.449110412","0.001249735","196.42.104.243","87.248.114.12"
"1757710232.450546876","0.150064094","87.248.114.12","196.42.104.243"
"1757710232.510659984","0.149578414","87.248.114.12","196.42.104.243"
"1757710232.545138816","0.000034882","196.42.104.243","87.248.114.12"
"1757710232.600348176","0.178287395","87.248.114.12","196.42.104.243"
"1757710232.600391440","0.000043264","196.42.104.243","87.248.114.12"
"1757710232.600409044","0.000060522","196.42.104.243","87.248.114.12"
"1757710233.166779700","0.149543696","87.248.114.12","196.42.104.243"
"1757710233.240854105","0.000057524","196.42.104.243","87.248.114.12"
"1757710233.430329290","0.149441101","87.248.114.12","196.42.104.243"
"1757710233.458584479","0.000064095","196.42.104.243","87.248.114.12"
"1757710233.646986503","0.149277935","87.248.114.12","196.42.104.243"
"1757710233.703909539","0.149419343","87.248.114.12","196.42.104.243"
"1757710233.729376309","0.000044451","196.42.104.243","87.248.114.12"
"1757710233.747610926","0.000053755","196.42.104.243","87.248.114.12"
"1757710234.034220502","0.149824380","87.248.114.12","196.42.104.243"
"1757710234.059378084","0.174278765","87.248.114.12","196.42.104.243"
"1757710234.059451745","0.000073661","196.42.104.243","87.248.114.12"
"1757710234.116683068","0.000055824","196.42.104.243","87.248.114.12"
"1757710234.913794277","0.150811440","87.248.114.12","196.42.104.243"
"1757710234.944063462","0.000029761","196.42.104.243","87.248.114.12"
"1757710234.944084534","0.000050591","196.42.104.243","87.248.114.12"
"1757710235.004334000","0.190659904","87.248.114.12","196.42.104.243"
"1757710235.029851071","0.000030269","196.42.104.243","87.248.114.12"
"1757710235.060662901","0.149387709","87.248.114.12","196.42.104.243"
"1757710235.142661987","0.000048171","196.42.104.243","87.248.114.12"
"1757710235.336935770","0.150306423","87.248.114.12","196.42.104.243"
"1757710235.376905794","0.000050154","196.42.104.243","87.248.114.12"
"1757710236.378488514","0.149602265","87.248.114.12","196.42.104.243"
"1757710236.406749435","0.000050668","196.42.104.243","87.248.114.12"
"1757710236.406777360","0.000078244","196.42.104.243","87.248.114.12"
"1757710236.655908547","0.149839958","87.248.114.11","196.42.104.243"
"1757710236.655946273","0.000037726","196.42.104.243","87.248.114.11"
"1757710236.658337601","0.001298618","87.248.114.11","196.42.104.243"
"1757710236.664373545","0.175623325","87.248.114.12","196.42.104.243"
"1757710236.664425949","0.000052404","196.42.104.243","87.248.114.12"
"1757710236.717598563","0.150067907","87.248.114.12","196.42.104.243"
"1757710236.745974348","0.000054577","196.42.104.243","87.248.114.12"
"1757710236.811514143","0.000067890","196.42.104.243","87.248.114.11"
"1757710236.811546742","0.000100093","196.42.104.243","87.248.114.11"
"1757710236.966797354","0.151296142","87.248.114.11","196.42.104.243"
"1757710236.967920694","0.001122853","196.42.104.243","87.248.114.11"
"1757710237.003565860","0.193044811","87.248.114.12","196.42.104.243"
"1757710237.199285191","0.149478152","87.248.114.12","196.42.104.243"
"1757710237.225371089","0.000065109","196.42.104.243","87.248.114.12"
"1757710237.370234975","0.186981689","87.248.114.12","196.42.104.243"
"1757710237.370296755","0.000061780","196.42.104.243","87.248.114.12"
"1757710237.370318959","0.000083647","196.42.104.243","87.248.114.12"
"1757710238.087714268","0.149478028","87.248.114.12","196.42.104.243"
"1757710238.166421302","0.000042218","196.42.104.243","87.248.114.12"
"1757710238.204768179","0.000039947","196.42.104.243","87.248.114.12"
"1757710238.204785902","0.000057278","196.42.104.243","87.248.114.12"
"1757710238.204793472","0.000064814","196.42.104.243","87.248.114.12"
"1757710238.205706799","0.000027023","196.42.104.243","87.248.114.12"
"1757710238.355685894","0.000043970","196.42.104.243","87.248.114.12"
"1757710238.358081447","0.000057405","196.42.104.243","87.248.114.12"
"1757710238.358104787","0.000080698","196.42.104.243","87.248.114.12"
"1757710238.358131888","0.000009020","196.42.104.243","87.248.114.12"
"1757710238.395172822","0.149441245","87.248.114.12","196.42.104.243"
"1757710238.422342579","0.000043827","196.42.104.243","87.248.114.12"
"1757710238.507995291","0.000039060","196.42.104.243","87.248.114.12"
"1757710238.512226843","0.000084800","196.42.104.243","87.248.114.12"
"1757710238.512257896","0.000115110","196.42.104.243","87.248.114.12"
"1757710238.512266645","0.000123799","196.42.104.243","87.248.114.12"
"1757710238.513668852","0.000048385","196.42.104.243","87.248.114.12"
"1757710238.658798847","0.000050567","196.42.104.243","87.248.114.12"
"1757710238.658820948","0.000072215","196.42.104.243","87.248.114.12"
"1757710238.663478914","0.000029612","196.42.104.243","87.248.114.12"
"1757710238.667157402","0.000046927","196.42.104.243","87.248.114.12"
"1757710238.667375905","0.000188739","196.42.104.243","87.248.114.12"
"1757710238.673240277","0.000050009","196.42.104.243","87.248.114.12"
"1757710238.673413885","0.000095196","196.42.104.243","87.248.114.12"
"1757710238.703553453","0.028762693","196.42.104.243","87.248.114.12"
"1757710238.748721632","0.150219217","87.248.114.12","196.42.104.243"
"1757710238.748765667","0.000044035","196.42.104.243","87.248.114.12"
"1757710238.749595381","0.150830750","87.248.114.12","196.42.104.243"
"1757710238.749619290","0.000023909","196.42.104.243","87.248.114.12"
"1757710238.751065817","0.001224947","87.248.114.12","196.42.104.243"
"1757710238.752082546","0.001083745","87.248.114.12","196.42.104.243"
"1757710238.787193704","0.149853014","87.248.114.12","196.42.104.243"
"1757710238.787243330","0.000049626","196.42.104.243","87.248.114.12"
"1757710238.788008459","0.150569121","87.248.114.12","196.42.104.243"
"1757710238.788047904","0.000039445","196.42.104.243","87.248.114.12"
"1757710238.789736992","0.001402042","87.248.114.12","196.42.104.243"
"1757710238.790849208","0.001134529","87.248.114.12","196.42.104.243"
"1757710238.808887886","0.000150927","196.42.104.243","87.248.114.12"
"1757710238.811362429","0.000188370","196.42.104.243","87.248.114.12"
"1757710238.817714302","0.000042269","196.42.104.243","87.248.114.12"
"1757710238.823125637","0.000045216","196.42.104.243","87.248.114.12"
"1757710238.826406242","0.000045132","196.42.104.243","87.248.114.12"
"1757710238.826790004","0.000428783","196.42.104.243","87.248.114.12"
"1757710238.832101945","0.000080194","196.42.104.243","87.248.114.12"
"1757710238.832373232","0.000215190","196.42.104.243","87.248.114.12"
"1757710238.837753349","0.000074509","196.42.104.243","87.248.114.12"
"1757710238.838031841","0.000200284","196.42.104.243","87.248.114.12"
"1757710238.841704495","0.000043305","196.42.104.243","87.248.114.12"
"1757710238.841882542","0.000221215","196.42.104.243","87.248.114.12"
"1757710238.853840011","0.150286558","87.248.114.12","196.42.104.243"
"1757710238.853869495","0.000029484","196.42.104.243","87.248.114.12"
"1757710238.857198816","0.149864998","87.248.114.12","196.42.104.243"
"1757710238.857481942","0.151613199","87.248.114.11","196.42.104.243"
"1757710238.860322783","0.000073440","196.42.104.243","87.248.114.11"
"1757710238.860350741","0.000100825","196.42.104.243","87.248.114.11"
"1757710238.860358694","0.000108742","196.42.104.243","87.248.114.11"
"1757710238.861380338","0.000038677","196.42.104.243","87.248.114.11"
"1757710238.897517446","0.188945256","87.248.114.12","196.42.104.243"
"1757710238.902332344","0.000036562","196.42.104.243","87.248.114.12"
"1757710238.902347853","0.000051833","196.42.104.243","87.248.114.12"
"1757710238.903528183","0.000037930","196.42.104.243","87.248.114.12"
"1757710238.903548509","0.000057949","196.42.104.243","87.248.114.12"
"1757710238.940040736","0.000049022","196.42.104.243","87.248.114.12"
"1757710238.940067439","0.000075392","196.42.104.243","87.248.114.12"
"1757710238.941971758","0.000047377","196.42.104.243","87.248.114.12"
"1757710238.941995643","0.000071013","196.42.104.243","87.248.114.12"
"1757710238.961185322","0.000231155","196.42.104.243","87.248.114.12"
"1757710238.965016257","0.000060533","196.42.104.243","87.248.114.12"
"1757710238.965367099","0.000411030","196.42.104.243","87.248.114.12"
"1757710238.967684811","0.000044453","196.42.104.243","87.248.114.12"
"1757710238.969949151","0.000078452","196.42.104.243","87.248.114.12"
"1757710238.987542646","0.000040873","196.42.104.243","87.248.114.12"
"1757710238.990481599","0.000183684","196.42.104.243","87.248.114.12"
"1757710239.003435291","0.149565796","87.248.114.12","196.42.104.243"
"1757710239.011386337","0.000033827","196.42.104.243","87.248.114.11"
"1757710239.012832596","0.000013882","196.42.104.243","87.248.114.11"
"1757710239.012841507","0.000022712","196.42.104.243","87.248.114.11"
"1757710239.012846601","0.000002413","196.42.104.243","87.248.114.11"
"1757710239.047569491","0.190317472","87.248.114.12","196.42.104.243"
"1757710239.056673701","0.150242103","87.248.114.12","196.42.104.243"
"1757710239.057522904","0.150128766","87.248.114.12","196.42.104.243"
"1757710239.057736910","0.001062587","196.42.104.243","87.248.114.12"
"1757710239.057808457","0.149541670","87.248.114.12","196.42.104.243"
"1757710239.057836574","0.000028117","196.42.104.243","87.248.114.12"
"1757710239.059780633","0.001174610","196.42.104.243","87.248.114.12"
"1757710239.063055623","0.149937378","87.248.114.12","196.42.104.243"
"1757710239.094957465","0.150229643","87.248.114.12","196.42.104.243"
"1757710239.095011378","0.151154552","87.248.114.12","196.42.104.243"
"1757710239.095606785","0.000649198","196.42.104.243","87.248.114.12"
"1757710239.096388971","0.151117958","87.248.114.12","196.42.104.243"
"1757710239.096590618","0.000201440","196.42.104.243","87.248.114.12"
"1757710239.097715743","0.149859424","87.248.114.12","196.42.104.243"
"1757710239.103504797","0.000140454","196.42.104.243","87.248.114.12"
"1757710239.108900763","0.000246241","196.42.104.243","87.248.114.12"
"1757710239.114992521","0.000199523","196.42.104.243","87.248.114.12"
"1757710239.116223946","0.000223367","196.42.104.243","87.248.114.12"
"1757710239.206611581","0.215043454","87.248.114.12","196.42.104.243"
"1757710239.222479653","0.006870791","196.42.104.243","87.248.114.12"
"1757710239.315645750","0.189880332","87.248.114.12","196.42.104.243"
"1757710239.412479370","0.189999717","87.248.114.12","196.42.104.243"
"1757710239.675595823","0.149840070","87.248.114.12","196.42.104.243"
"1757710239.703899772","0.000017591","196.42.104.243","87.248.114.12"
"1757710239.861789151","0.000147924","196.42.104.243","87.248.114.12"
"1757710239.865597774","0.000260179","196.42.104.243","87.248.114.12"
"1757710240.025468095","0.149317989","87.248.114.12","196.42.104.243"
"1757710240.027057627","0.149341104","87.248.114.12","196.42.104.243"
"1757710240.027855881","0.149815784","87.248.114.12","196.42.104.243"
"1757710240.028702232","0.150411294","87.248.114.12","196.42.104.243"
"1757710240.028702495","0.150117451","87.248.114.12","196.42.104.243"
"1757710240.028741808","0.149520074","87.248.114.12","196.42.104.243"
"1757710240.029041175","0.149355152","87.248.114.12","196.42.104.243"
"1757710240.029453918","0.149370023","87.248.114.12","196.42.104.243"
"1757710240.029633001","0.149192500","87.248.114.12","196.42.104.243"
"1757710240.030089713","0.149335172","87.248.114.12","196.42.104.243"
"1757710240.030373798","0.149354184","87.248.114.12","196.42.104.243"
"1757710240.030800098","0.149362556","87.248.114.12","196.42.104.243"
"1757710240.031104993","0.149340190","87.248.114.12","196.42.104.243"
"1757710240.031416017","0.149297501","87.248.114.12","196.42.104.243"
"1757710240.175110377","0.149596143","87.248.114.12","196.42.104.243"
"1757710240.179729119","0.152640329","87.248.114.12","196.42.104.243"
"1757710240.274482917","0.000157286","196.42.104.243","87.248.114.12"
"1757710240.280688309","0.000083787","196.42.104.243","87.248.114.12"
"1757710240.282034617","0.001079996","196.42.104.243","87.248.114.12"
"1757710240.285697415","0.000053618","196.42.104.243","87.248.114.12"
"1757710240.285860843","0.000019393","196.42.104.243","87.248.114.12"
"1757710240.286292595","0.000405604","196.42.104.243","87.248.114.12"
"1757710240.424649186","0.000273899","196.42.104.243","87.248.114.12"
"1757710240.427731910","0.000132059","196.42.104.243","87.248.114.12"
"1757710240.429944743","0.000664049","196.42.104.243","87.248.114.12"
"1757710240.430645266","0.149956957","87.248.114.12","196.42.104.243"
"1757710240.430689421","0.000044155","196.42.104.243","87.248.114.12"
"1757710240.432945931","0.152063001","87.248.114.12","196.42.104.243"
"1757710240.432986332","0.000040697","196.42.104.243","87.248.114.12"
"1757710240.433173931","0.000228000","196.42.104.243","87.248.114.12"
"1757710240.437319610","0.000125986","196.42.104.243","87.248.114.12"
"1757710240.443061037","0.156768442","87.248.114.12","196.42.104.243"
"1757710240.443317674","0.000167530","196.42.104.243","87.248.114.12"
"1757710240.447033417","0.000033919","196.42.104.243","87.248.114.12"
"1757710240.448446037","0.001388213","196.42.104.243","87.248.114.12"
"1757710240.479616661","0.190770240","87.248.114.12","196.42.104.243"
"1757710240.534655695","0.149764119","87.248.114.11","196.42.104.243"
"1757710240.534937582","0.149970212","87.248.114.12","196.42.104.243"
"1757710240.534994506","0.000056924","196.42.104.243","87.248.114.12"
"1757710240.535177440","0.149571885","87.248.114.12","196.42.104.243"
"1757710240.535213784","0.000036344","196.42.104.243","87.248.114.12"
"1757710240.535939310","0.150236466","87.248.114.12","196.42.104.243"
"1757710240.536025450","0.000086140","196.42.104.243","87.248.114.12"
"1757710240.537364322","0.151457105","87.248.114.11","196.42.104.243"
"1757710240.537418739","0.000054417","196.42.104.243","87.248.114.11"
"1757710240.537435957","0.000071385","196.42.104.243","87.248.114.11"
"1757710240.537441419","0.000076824","196.42.104.243","87.248.114.11"
"1757710240.537841718","0.150781702","87.248.114.12","196.42.104.243"
"1757710240.537841659","0.151053674","87.248.114.12","196.42.104.243"
"1757710240.537874915","0.000022334","196.42.104.243","87.248.114.11"
"1757710240.537884044","0.000042385","196.42.104.243","87.248.114.12"
"1757710240.537893217","0.000051499","196.42.104.243","87.248.114.12"
"1757710240.538615313","0.151877679","87.248.114.12","196.42.104.243"
"1757710240.538669818","0.000054505","196.42.104.243","87.248.114.12"
"1757710240.539850722","0.002598567","87.248.114.12","196.42.104.243"
"1757710240.539850760","0.001280222","87.248.114.12","196.42.104.243"
"1757710240.542188106","0.001484214","87.248.114.12","196.42.104.243"
"1757710240.544135873","0.001480348","87.248.114.12","196.42.104.243"
"1757710240.544962450","0.001521230","87.248.114.12","196.42.104.243"
"1757710240.545765801","0.001606381","87.248.114.12","196.42.104.243"
"1757710240.590434060","0.190098261","87.248.114.11","196.42.104.243"
"1757710240.596117078","0.149680085","87.248.114.12","196.42.104.243"
"1757710240.637587510","0.190554093","87.248.114.12","196.42.104.243"
"1757710240.645363592","0.149483015","87.248.114.11","196.42.104.243"
"1757710240.648238299","0.001444389","196.42.104.243","87.248.114.12"
"1757710240.650465077","0.000333175","196.42.104.243","87.248.114.12"
"1757710240.656201838","0.000249775","196.42.104.243","87.248.114.12"
"1757710240.663292282","0.000838871","196.42.104.243","87.248.114.12"
"1757710240.668131390","0.000066498","196.42.104.243","87.248.114.12"
"1757710240.672111623","0.164889126","87.248.114.11","196.42.104.243"
"1757710240.672111875","0.165426663","87.248.114.11","196.42.104.243"
"1757710240.672111861","0.165030201","87.248.114.11","196.42.104.243"
"1757710240.672167756","0.000055881","196.42.104.243","87.248.114.11"
"1757710240.672185218","0.000073357","196.42.104.243","87.248.114.11"
"1757710240.672807238","0.000586087","196.42.104.243","87.248.114.12"
"1757710240.688025463","0.000050058","196.42.104.243","87.248.114.11"
"1757710240.690508424","0.000031030","196.42.104.243","87.248.114.11"
"1757710240.692044600","0.000037021","196.42.104.243","87.248.114.12"
"1757710240.692059872","0.000060008","196.42.104.243","87.248.114.11"
"1757710240.692073794","0.000066000","196.42.104.243","87.248.114.12"
"1757710240.693533010","0.003434882","87.248.114.11","196.42.104.243"
"1757710240.693533778","0.004261247","87.248.114.11","196.42.104.243"
"1757710240.693584085","0.000032101","196.42.104.243","87.248.114.12"
"1757710240.693601197","0.000049032","196.42.104.243","87.248.114.12"
"1757710240.694573373","0.000039684","196.42.104.243","87.248.114.12"
"1757710240.694596649","0.000062597","196.42.104.243","87.248.114.12"
"1757710240.696104442","0.000041798","196.42.104.243","87.248.114.12"
"1757710240.696125437","0.000062212","196.42.104.243","87.248.114.12"
"1757710240.708887130","0.000054551","196.42.104.243","87.248.114.12"
"1757710240.709371355","0.000024188","196.42.104.243","87.248.114.12"
"1757710240.709380841","0.000033430","196.42.104.243","87.248.114.12"
"1757710240.727627432","0.220657887","87.248.114.12","196.42.104.243"
"1757710240.825309569","0.000048862","196.42.104.243","87.248.114.12"
"1757710240.831554226","0.000073978","196.42.104.243","87.248.114.12"
"1757710240.831828096","0.000347478","196.42.104.243","87.248.114.12"
"1757710240.837179243","0.000047631","196.42.104.243","87.248.114.12"
"1757710240.837358322","0.000050508","196.42.104.243","87.248.114.12"
"1757710240.843392256","0.000063259","196.42.104.243","87.248.114.12"
"1757710240.843683266","0.000232805","196.42.104.243","87.248.114.12"
"1757710240.849167582","0.000056318","196.42.104.243","87.248.114.11"
"1757710240.849185174","0.000061404","196.42.104.243","87.248.114.12"
"1757710240.849193606","0.000081556","196.42.104.243","87.248.114.11"
"1757710240.849202993","0.000062808","196.42.104.243","87.248.114.11"
"1757710240.849221506","0.000109642","196.42.104.243","87.248.114.11"
"1757710240.849226565","0.000086146","196.42.104.243","87.248.114.11"
"1757710240.849257172","0.000009303","196.42.104.243","87.248.114.11"
"1757710240.851815555","0.158182482","87.248.114.12","196.42.104.243"
"1757710240.851815687","0.157097799","87.248.114.12","196.42.104.243"
"1757710240.851815756","0.154537007","87.248.114.12","196.42.104.243"
"1757710240.851815826","0.152928266","87.248.114.12","196.42.104.243"
"1757710240.851820950","0.000045953","196.42.104.243","87.248.114.11"
"1757710240.851846166","0.000042809","196.42.104.243","87.248.114.11"
"1757710240.854250632","0.150047816","87.248.114.12","196.42.104.243"
"1757710240.858783635","0.150051480","87.248.114.12","196.42.104.243"
"1757710240.858786834","0.151657269","87.248.114.12","196.42.104.243"
"1757710240.859653199","0.150363711","87.248.114.12","196.42.104.243"
"1757710240.860703033","0.001054000","196.42.104.243","87.248.114.12"
"1757710240.862617573","0.010801782","196.42.104.243","87.248.114.12"
"1757710240.863383032","0.004595944","196.42.104.243","87.248.114.12"
"1757710240.863468136","0.149423591","87.248.114.12","196.42.104.243"
"1757710240.863837573","0.012021712","196.42.104.243","87.248.114.12"
"1757710240.864595764","0.004942424","196.42.104.243","87.248.114.12"
"1757710240.865019609","0.001063994","196.42.104.243","87.248.114.12"
"1757710240.867291176","0.149830249","87.248.114.12","196.42.104.243"
"1757710240.903138082","0.181099210","87.248.114.12","196.42.104.243"
"1757710240.903849917","0.000711545","196.42.104.243","87.248.114.12"
"1757710240.941759718","0.000043959","196.42.104.243","87.248.114.12"
"1757710240.948433958","0.000352022","196.42.104.243","87.248.114.12"
